Freq,reS11,imS11,reS21,imS21,re12,im12,re22,im22
10000000,-0.0152714455688823,0.0134152838472817,1.01680573617689,-0.135418161603154,0.960148983902156,-0.148187584330747,0.023320969390335,0.00684962651486859
96980000,-0.0109075312852195,-0.00934001638658106,0.036525670918703,-0.988428206558275,0.0392958871217098,-0.984084069070732,-0.011476686611391,-0.00786336522589707
183960000,-0.00384674492609496,0.00671859775555446,-0.954792713564583,-0.234939145252538,-0.950909648857629,-0.233751235660882,-0.00258710054027566,0.00670758323774823
270940000,-0.00449230693079078,-0.0071699239850814,-0.422994548183991,0.882360812176824,-0.420866981584506,0.878979405831314,-0.00435931957136358,-0.00869074054187803
357920000,-0.0124669141291725,0.0104261305605101,0.773611753144329,0.591760037226929,0.770820695204258,0.589336141186819,-0.00781608216628907,0.0128439915900908
444900000,0.00442336793683827,0.0016055251035958,0.735686217032163,-0.632852469945485,0.732313977672812,-0.631715656206042,0.00767218198015406,-0.00159871003550573
531880000,-0.018504413075878,0.00837964260755054,-0.466888794891099,-0.847256858603503,-0.465608495103815,-0.843504057421131,-0.0177067850138605,0.0084049999955783
618860000,0.00614677121855199,0.0114176847972335,-0.921716944602949,0.28321418417493,-0.919694691024305,0.278947732553417,0.00979074147844576,0.00829138248795708
705840000,-0.0105581498016599,9.07525907191259E-5,0.0855558277866695,0.958148333773888,0.0847654509328961,0.95470455990116,-0.013272271537788,-0.00129564366626238
792820000,-0.00250124720288265,0.0236235597650805,0.952507732588288,0.116097816002958,0.949247962653623,0.111742886941981,0.00442618139451181,0.0226068305274514
879800000,0.00490160179690272,0.00112620011246267,0.304903818966092,-0.907538258056288,0.307893450303643,-0.902478287067746,0.0039979990901174,-0.00739130338557359
966780000,-0.0129340862707282,0.0220210547223873,-0.821727940423014,-0.485214641178316,-0.817816143880923,-0.484771217266148,-0.0116119343255903,0.0202374841820636
1053760000,0.015436512618085,0.0143113650554885,-0.644711648379958,0.701040403687269,-0.640788646468538,0.69928431070028,0.0176883847718271,0.00546431371191789
1140740000,-0.0128907388350698,0.00869548185646379,0.554383511665415,0.771801405764198,0.548630943952616,0.771490640018854,-0.0145260673144966,0.00663193047227223
1227720000,0.0101878822047149,0.0269120905302524,0.868816844871782,-0.379875917220496,0.865760866918847,-0.377297154699511,0.0169751199690305,0.0199070864362714
1314700000,2.88237229346539E-5,0.00360622057623145,-0.191912382268168,-0.926773507789801,-0.19061873918111,-0.923526654571151,-0.00594952000702152,-0.0082244464407447
1401680000,0.00177568553580326,0.0306574027487977,-0.944269891805889,-0.00222582987294158,-0.94078809134623,-0.00557115570901122,0.00616330342182867,0.0273710907194883
1488660000,0.0162719772411347,0.00523355860133636,-0.198248116037328,0.921939695248784,-0.198886743081076,0.918120336373368,0.0124334245018715,-0.011505109324146
1575640000,-0.00843934880273732,0.023136622347517,0.860052611006809,0.382203850257171,0.854627612858291,0.385223346579744,-0.010659925309651,0.0207431160059136
1662620000,0.0254815705044319,0.0192180836312605,0.551850468306105,-0.760511575596199,0.552982245916875,-0.754897142654535,0.0246885364259495,0.00626704923069233
1749600000,-0.00503584981476779,0.00879022352422382,-0.629492254960131,-0.695082007978246,-0.623665804730381,-0.69623018660961,-0.0137448726293926,0.00305047990624598
1836580000,0.0181310282462871,0.0328266537617688,-0.809687158845885,0.472140181751768,-0.807962704204725,0.463909762912418,0.0196225971599193,0.0252347087700462
1923560000,0.0084833434679201,0.00417415386957881,0.293800977246648,0.888970355588414,0.287380191914289,0.884493492269507,-0.00344147160142804,-0.0107273113186993
2010540000,0.00661563858076747,0.0357042340968757,0.928347297288346,-0.104635199394235,0.922716557874803,-0.0970906777440745,0.00126657508151287,0.0334697005240033
2097520000,0.0246175545003828,0.00782730424497608,0.0923065720117026,-0.927666357975616,0.0966112379278265,-0.922936416834799,0.0157908618864977,-0.00895132594924966
